t,a_sym,b_sym,a_asym,b_asym,p_sym,p_asym
96.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
96.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
97.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
98.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
99.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
100.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
101.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
102.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
103.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
104.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
105.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
106.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
107.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
108.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
109.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
110.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
111.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
112.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
112.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
112.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
112.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
112.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
112.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
112.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
